id;pv_load;st_load;won_load;woff_load
4681;0;0;61321.04131;17273.53276
4682;0;0;57645.37361;16238.13341
4683;0;0;55988.77684;15771.48644
4684;0;0;52771.44424;14865.19556
4685;0;0;52130.37425;14684.61246
4686;0;0;47729.75824;13445.00232
4687;0;0;43383.06401;12220.58141
4688;0;0;43520.8641;12259.39834
4689;3788.780995;545.5844633;43664.6555;12299.90296
4690;23545.91486;3390.611739;36630.85946;10318.55196
4691;48067.61326;6921.73631;26343.78296;7420.783933
4692;73939.86389;10647.3404;25663.76946;7229.230834
4693;91302.50566;13147.56081;29453.27201;8296.696342
4694;99605.82317;14343.23854;35624.31965;10035.01962
4695;92519.75212;13322.84431;42280.66326;11910.04599
4696;77182.66533;11114.30381;44012.15139;12397.78912
4697;54296.53651;7818.701258;45315.26096;12764.86224
4698;26204.10268;3773.390786;40621.07084;11442.55517
4699;2893.272479;416.6312369;39003.41758;10986.87819
4700;0;0;45599.84811;12845.02764
4701;0;0;50297.03388;14168.17856
4702;0;0;54613.77157;15384.16101
4703;0;0;59652.46192;16803.5104
4704;0;0;66599.38399;18760.38986
4705;0;0;61321.04131;17273.53276
4706;0;0;57645.37361;16238.13341
4707;0;0;55988.77684;15771.48644
4708;0;0;52771.44424;14865.19556
4709;0;0;52130.37425;14684.61246
4710;0;0;47729.75824;13445.00232
4711;0;0;43383.06401;12220.58141
4712;0;0;43520.8641;12259.39834
4713;3788.780995;545.5844633;43664.6555;12299.90296
4714;23545.91486;3390.611739;36630.85946;10318.55196
4715;48067.61326;6921.73631;26343.78296;7420.783933
4716;73939.86389;10647.3404;25663.76946;7229.230834
4717;91302.50566;13147.56081;29453.27201;8296.696342
4718;99605.82317;14343.23854;35624.31965;10035.01962
4719;92519.75212;13322.84431;42280.66326;11910.04599
4720;77182.66533;11114.30381;44012.15139;12397.78912
4721;54296.53651;7818.701258;45315.26096;12764.86224
4722;26204.10268;3773.390786;40621.07084;11442.55517
4723;2893.272479;416.6312369;39003.41758;10986.87819
4724;0;0;45599.84811;12845.02764
4725;0;0;50297.03388;14168.17856
4726;0;0;54613.77157;15384.16101
4727;0;0;59652.46192;16803.5104
4728;0;0;66599.38399;18760.38986
4729;0;0;61321.04131;17273.53276
4730;0;0;57645.37361;16238.13341
4731;0;0;55988.77684;15771.48644
4732;0;0;52771.44424;14865.19556
4733;0;0;52130.37425;14684.61246
4734;0;0;47729.75824;13445.00232
4735;0;0;43383.06401;12220.58141
4736;0;0;43520.8641;12259.39834
4737;3788.780995;545.5844633;43664.6555;12299.90296
4738;23545.91486;3390.611739;36630.85946;10318.55196
4739;48067.61326;6921.73631;26343.78296;7420.783933
4740;73939.86389;10647.3404;25663.76946;7229.230834
4741;91302.50566;13147.56081;29453.27201;8296.696342
4742;99605.82317;14343.23854;35624.31965;10035.01962
4743;92519.75212;13322.84431;42280.66326;11910.04599
4744;77182.66533;11114.30381;44012.15139;12397.78912
4745;54296.53651;7818.701258;45315.26096;12764.86224
4746;26204.10268;3773.390786;40621.07084;11442.55517
4747;2893.272479;416.6312369;39003.41758;10986.87819
4748;0;0;45599.84811;12845.02764
4749;0;0;50297.03388;14168.17856
4750;0;0;54613.77157;15384.16101
4751;0;0;59652.46192;16803.5104
4752;0;0;66599.38399;18760.38986
4753;0;0;61321.04131;17273.53276
4754;0;0;57645.37361;16238.13341
4755;0;0;55988.77684;15771.48644
4756;0;0;52771.44424;14865.19556
4757;0;0;52130.37425;14684.61246
4758;0;0;47729.75824;13445.00232
4759;0;0;43383.06401;12220.58141
4760;0;0;43520.8641;12259.39834
4761;3788.780995;545.5844633;43664.6555;12299.90296
4762;23545.91486;3390.611739;36630.85946;10318.55196
4763;48067.61326;6921.73631;26343.78296;7420.783933
4764;73939.86389;10647.3404;25663.76946;7229.230834
4765;91302.50566;13147.56081;29453.27201;8296.696342
4766;99605.82317;14343.23854;35624.31965;10035.01962
4767;92519.75212;13322.84431;42280.66326;11910.04599
4768;77182.66533;11114.30381;44012.15139;12397.78912
4769;54296.53651;7818.701258;45315.26096;12764.86224
4770;26204.10268;3773.390786;40621.07084;11442.55517
4771;2893.272479;416.6312369;39003.41758;10986.87819
4772;0;0;45599.84811;12845.02764
4773;0;0;50297.03388;14168.17856
4774;0;0;54613.77157;15384.16101
4775;0;0;59652.46192;16803.5104
4776;0;0;66599.38399;18760.38986
4777;0;0;61321.04131;17273.53276
4778;0;0;57645.37361;16238.13341
4779;0;0;55988.77684;15771.48644
4780;0;0;52771.44424;14865.19556
4781;0;0;52130.37425;14684.61246
4782;0;0;47729.75824;13445.00232
4783;0;0;43383.06401;12220.58141
4784;0;0;43520.8641;12259.39834
4785;3788.780995;545.5844633;43664.6555;12299.90296
4786;23545.91486;3390.611739;36630.85946;10318.55196
4787;48067.61326;6921.73631;26343.78296;7420.783933
4788;73939.86389;10647.3404;25663.76946;7229.230834
4789;91302.50566;13147.56081;29453.27201;8296.696342
4790;99605.82317;14343.23854;35624.31965;10035.01962
4791;92519.75212;13322.84431;42280.66326;11910.04599
4792;77182.66533;11114.30381;44012.15139;12397.78912
4793;54296.53651;7818.701258;45315.26096;12764.86224
4794;26204.10268;3773.390786;40621.07084;11442.55517
4795;2893.272479;416.6312369;39003.41758;10986.87819
4796;0;0;45599.84811;12845.02764
4797;0;0;50297.03388;14168.17856
4798;0;0;54613.77157;15384.16101
4799;0;0;59652.46192;16803.5104
4800;0;0;66599.38399;18760.38986
4801;0;0;61321.04131;17273.53276
4802;0;0;57645.37361;16238.13341
4803;0;0;55988.77684;15771.48644
4804;0;0;52771.44424;14865.19556
4805;0;0;52130.37425;14684.61246
4806;0;0;47729.75824;13445.00232
4807;0;0;43383.06401;12220.58141
4808;0;0;43520.8641;12259.39834
4809;3788.780995;545.5844633;43664.6555;12299.90296
4810;23545.91486;3390.611739;36630.85946;10318.55196
4811;48067.61326;6921.73631;26343.78296;7420.783933
4812;73939.86389;10647.3404;25663.76946;7229.230834
4813;91302.50566;13147.56081;29453.27201;8296.696342
4814;99605.82317;14343.23854;35624.31965;10035.01962
4815;92519.75212;13322.84431;42280.66326;11910.04599
4816;77182.66533;11114.30381;44012.15139;12397.78912
4817;54296.53651;7818.701258;45315.26096;12764.86224
4818;26204.10268;3773.390786;40621.07084;11442.55517
4819;2893.272479;416.6312369;39003.41758;10986.87819
4820;0;0;45599.84811;12845.02764
4821;0;0;50297.03388;14168.17856
4822;0;0;54613.77157;15384.16101
4823;0;0;59652.46192;16803.5104
4824;0;0;66599.38399;18760.38986
4825;0;0;61321.04131;17273.53276
4826;0;0;57645.37361;16238.13341
4827;0;0;55988.77684;15771.48644
4828;0;0;52771.44424;14865.19556
4829;0;0;52130.37425;14684.61246
4830;0;0;47729.75824;13445.00232
4831;0;0;43383.06401;12220.58141
4832;0;0;43520.8641;12259.39834
4833;3788.780995;545.5844633;43664.6555;12299.90296
4834;23545.91486;3390.611739;36630.85946;10318.55196
4835;48067.61326;6921.73631;26343.78296;7420.783933
4836;73939.86389;10647.3404;25663.76946;7229.230834
4837;91302.50566;13147.56081;29453.27201;8296.696342
4838;99605.82317;14343.23854;35624.31965;10035.01962
4839;92519.75212;13322.84431;42280.66326;11910.04599
4840;77182.66533;11114.30381;44012.15139;12397.78912
4841;54296.53651;7818.701258;45315.26096;12764.86224
4842;26204.10268;3773.390786;40621.07084;11442.55517
4843;2893.272479;416.6312369;39003.41758;10986.87819
4844;0;0;45599.84811;12845.02764
4845;0;0;50297.03388;14168.17856
4846;0;0;54613.77157;15384.16101
4847;0;0;59652.46192;16803.5104
4848;0;0;66599.38399;18760.38986
4849;0;0;61321.04131;17273.53276
4850;0;0;57645.37361;16238.13341
4851;0;0;55988.77684;15771.48644
4852;0;0;52771.44424;14865.19556
4853;0;0;52130.37425;14684.61246
4854;0;0;47729.75824;13445.00232
4855;0;0;43383.06401;12220.58141
4856;0;0;43520.8641;12259.39834
4857;3788.780995;545.5844633;43664.6555;12299.90296
4858;23545.91486;3390.611739;36630.85946;10318.55196
4859;48067.61326;6921.73631;26343.78296;7420.783933
4860;73939.86389;10647.3404;25663.76946;7229.230834
4861;91302.50566;13147.56081;29453.27201;8296.696342
4862;99605.82317;14343.23854;35624.31965;10035.01962
4863;92519.75212;13322.84431;42280.66326;11910.04599
4864;77182.66533;11114.30381;44012.15139;12397.78912
4865;54296.53651;7818.701258;45315.26096;12764.86224
4866;26204.10268;3773.390786;40621.07084;11442.55517
4867;2893.272479;416.6312369;39003.41758;10986.87819
4868;0;0;45599.84811;12845.02764
4869;0;0;50297.03388;14168.17856
4870;0;0;54613.77157;15384.16101
4871;0;0;59652.46192;16803.5104
4872;0;0;66599.38399;18760.38986
4873;0;0;61321.04131;17273.53276
4874;0;0;57645.37361;16238.13341
4875;0;0;55988.77684;15771.48644
4876;0;0;52771.44424;14865.19556
4877;0;0;52130.37425;14684.61246
4878;0;0;47729.75824;13445.00232
4879;0;0;43383.06401;12220.58141
4880;0;0;43520.8641;12259.39834
4881;3788.780995;545.5844633;43664.6555;12299.90296
4882;23545.91486;3390.611739;36630.85946;10318.55196
4883;48067.61326;6921.73631;26343.78296;7420.783933
4884;73939.86389;10647.3404;25663.76946;7229.230834
4885;91302.50566;13147.56081;29453.27201;8296.696342
4886;99605.82317;14343.23854;35624.31965;10035.01962
4887;92519.75212;13322.84431;42280.66326;11910.04599
4888;77182.66533;11114.30381;44012.15139;12397.78912
4889;54296.53651;7818.701258;45315.26096;12764.86224
4890;26204.10268;3773.390786;40621.07084;11442.55517
4891;2893.272479;416.6312369;39003.41758;10986.87819
4892;0;0;45599.84811;12845.02764
4893;0;0;50297.03388;14168.17856
4894;0;0;54613.77157;15384.16101
4895;0;0;59652.46192;16803.5104
4896;0;0;66599.38399;18760.38986
4897;0;0;61321.04131;17273.53276
4898;0;0;57645.37361;16238.13341
4899;0;0;55988.77684;15771.48644
4900;0;0;52771.44424;14865.19556
4901;0;0;52130.37425;14684.61246
4902;0;0;47729.75824;13445.00232
4903;0;0;43383.06401;12220.58141
4904;0;0;43520.8641;12259.39834
4905;3788.780995;545.5844633;43664.6555;12299.90296
4906;23545.91486;3390.611739;36630.85946;10318.55196
4907;48067.61326;6921.73631;26343.78296;7420.783933
4908;73939.86389;10647.3404;25663.76946;7229.230834
4909;91302.50566;13147.56081;29453.27201;8296.696342
4910;99605.82317;14343.23854;35624.31965;10035.01962
4911;92519.75212;13322.84431;42280.66326;11910.04599
4912;77182.66533;11114.30381;44012.15139;12397.78912
4913;54296.53651;7818.701258;45315.26096;12764.86224
4914;26204.10268;3773.390786;40621.07084;11442.55517
4915;2893.272479;416.6312369;39003.41758;10986.87819
4916;0;0;45599.84811;12845.02764
4917;0;0;50297.03388;14168.17856
4918;0;0;54613.77157;15384.16101
4919;0;0;59652.46192;16803.5104
4920;0;0;66599.38399;18760.38986
4921;0;0;61321.04131;17273.53276
4922;0;0;57645.37361;16238.13341
4923;0;0;55988.77684;15771.48644
4924;0;0;52771.44424;14865.19556
4925;0;0;52130.37425;14684.61246
4926;0;0;47729.75824;13445.00232
4927;0;0;43383.06401;12220.58141
4928;0;0;43520.8641;12259.39834
4929;3788.780995;545.5844633;43664.6555;12299.90296
4930;23545.91486;3390.611739;36630.85946;10318.55196
4931;48067.61326;6921.73631;26343.78296;7420.783933
4932;73939.86389;10647.3404;25663.76946;7229.230834
4933;91302.50566;13147.56081;29453.27201;8296.696342
4934;99605.82317;14343.23854;35624.31965;10035.01962
4935;92519.75212;13322.84431;42280.66326;11910.04599
4936;77182.66533;11114.30381;44012.15139;12397.78912
4937;54296.53651;7818.701258;45315.26096;12764.86224
4938;26204.10268;3773.390786;40621.07084;11442.55517
4939;2893.272479;416.6312369;39003.41758;10986.87819
4940;0;0;45599.84811;12845.02764
4941;0;0;50297.03388;14168.17856
4942;0;0;54613.77157;15384.16101
4943;0;0;59652.46192;16803.5104
4944;0;0;66599.38399;18760.38986
4945;0;0;61321.04131;17273.53276
4946;0;0;57645.37361;16238.13341
4947;0;0;55988.77684;15771.48644
4948;0;0;52771.44424;14865.19556
4949;0;0;52130.37425;14684.61246
4950;0;0;47729.75824;13445.00232
4951;0;0;43383.06401;12220.58141
4952;0;0;43520.8641;12259.39834
4953;3788.780995;545.5844633;43664.6555;12299.90296
4954;23545.91486;3390.611739;36630.85946;10318.55196
4955;48067.61326;6921.73631;26343.78296;7420.783933
4956;73939.86389;10647.3404;25663.76946;7229.230834
4957;91302.50566;13147.56081;29453.27201;8296.696342
4958;99605.82317;14343.23854;35624.31965;10035.01962
4959;92519.75212;13322.84431;42280.66326;11910.04599
4960;77182.66533;11114.30381;44012.15139;12397.78912
4961;54296.53651;7818.701258;45315.26096;12764.86224
4962;26204.10268;3773.390786;40621.07084;11442.55517
4963;2893.272479;416.6312369;39003.41758;10986.87819
4964;0;0;45599.84811;12845.02764
4965;0;0;50297.03388;14168.17856
4966;0;0;54613.77157;15384.16101
4967;0;0;59652.46192;16803.5104
4968;0;0;66599.38399;18760.38986
4969;0;0;61321.04131;17273.53276
4970;0;0;57645.37361;16238.13341
4971;0;0;55988.77684;15771.48644
4972;0;0;52771.44424;14865.19556
4973;0;0;52130.37425;14684.61246
4974;0;0;47729.75824;13445.00232
4975;0;0;43383.06401;12220.58141
4976;0;0;43520.8641;12259.39834
4977;3788.780995;545.5844633;43664.6555;12299.90296
4978;23545.91486;3390.611739;36630.85946;10318.55196
4979;48067.61326;6921.73631;26343.78296;7420.783933
4980;73939.86389;10647.3404;25663.76946;7229.230834
4981;91302.50566;13147.56081;29453.27201;8296.696342
4982;99605.82317;14343.23854;35624.31965;10035.01962
4983;92519.75212;13322.84431;42280.66326;11910.04599
4984;77182.66533;11114.30381;44012.15139;12397.78912
4985;54296.53651;7818.701258;45315.26096;12764.86224
4986;26204.10268;3773.390786;40621.07084;11442.55517
4987;2893.272479;416.6312369;39003.41758;10986.87819
4988;0;0;45599.84811;12845.02764
4989;0;0;50297.03388;14168.17856
4990;0;0;54613.77157;15384.16101
4991;0;0;59652.46192;16803.5104
4992;0;0;66599.38399;18760.38986
4993;0;0;61321.04131;17273.53276
4994;0;0;57645.37361;16238.13341
4995;0;0;55988.77684;15771.48644
4996;0;0;52771.44424;14865.19556
4997;0;0;52130.37425;14684.61246
4998;0;0;47729.75824;13445.00232
4999;0;0;43383.06401;12220.58141
5000;0;0;43520.8641;12259.39834
5001;3788.780995;545.5844633;43664.6555;12299.90296
5002;23545.91486;3390.611739;36630.85946;10318.55196
5003;48067.61326;6921.73631;26343.78296;7420.783933
5004;73939.86389;10647.3404;25663.76946;7229.230834
5005;91302.50566;13147.56081;29453.27201;8296.696342
5006;99605.82317;14343.23854;35624.31965;10035.01962
5007;92519.75212;13322.84431;42280.66326;11910.04599
5008;77182.66533;11114.30381;44012.15139;12397.78912
5009;54296.53651;7818.701258;45315.26096;12764.86224
5010;26204.10268;3773.390786;40621.07084;11442.55517
5011;2893.272479;416.6312369;39003.41758;10986.87819
5012;0;0;45599.84811;12845.02764
5013;0;0;50297.03388;14168.17856
5014;0;0;54613.77157;15384.16101
5015;0;0;59652.46192;16803.5104
5016;0;0;66599.38399;18760.38986
5017;0;0;61321.04131;17273.53276
5018;0;0;57645.37361;16238.13341
5019;0;0;55988.77684;15771.48644
5020;0;0;52771.44424;14865.19556
5021;0;0;52130.37425;14684.61246
5022;0;0;47729.75824;13445.00232
5023;0;0;43383.06401;12220.58141
5024;0;0;43520.8641;12259.39834
5025;3788.780995;545.5844633;43664.6555;12299.90296
5026;23545.91486;3390.611739;36630.85946;10318.55196
5027;48067.61326;6921.73631;26343.78296;7420.783933
5028;73939.86389;10647.3404;25663.76946;7229.230834
5029;91302.50566;13147.56081;29453.27201;8296.696342
5030;99605.82317;14343.23854;35624.31965;10035.01962
5031;92519.75212;13322.84431;42280.66326;11910.04599
5032;77182.66533;11114.30381;44012.15139;12397.78912
5033;54296.53651;7818.701258;45315.26096;12764.86224
5034;26204.10268;3773.390786;40621.07084;11442.55517
5035;2893.272479;416.6312369;39003.41758;10986.87819
5036;0;0;45599.84811;12845.02764
5037;0;0;50297.03388;14168.17856
5038;0;0;54613.77157;15384.16101
5039;0;0;59652.46192;16803.5104
5040;0;0;66599.38399;18760.38986
5041;0;0;61321.04131;17273.53276
5042;0;0;57645.37361;16238.13341
5043;0;0;55988.77684;15771.48644
5044;0;0;52771.44424;14865.19556
5045;0;0;52130.37425;14684.61246
5046;0;0;47729.75824;13445.00232
5047;0;0;43383.06401;12220.58141
5048;0;0;43520.8641;12259.39834
5049;3788.780995;545.5844633;43664.6555;12299.90296
5050;23545.91486;3390.611739;36630.85946;10318.55196
5051;48067.61326;6921.73631;26343.78296;7420.783933
5052;73939.86389;10647.3404;25663.76946;7229.230834
5053;91302.50566;13147.56081;29453.27201;8296.696342
5054;99605.82317;14343.23854;35624.31965;10035.01962
5055;92519.75212;13322.84431;42280.66326;11910.04599
5056;77182.66533;11114.30381;44012.15139;12397.78912
5057;54296.53651;7818.701258;45315.26096;12764.86224
5058;26204.10268;3773.390786;40621.07084;11442.55517
5059;2893.272479;416.6312369;39003.41758;10986.87819
5060;0;0;45599.84811;12845.02764
5061;0;0;50297.03388;14168.17856
5062;0;0;54613.77157;15384.16101
5063;0;0;59652.46192;16803.5104
5064;0;0;66599.38399;18760.38986
5065;0;0;61321.04131;17273.53276
5066;0;0;57645.37361;16238.13341
5067;0;0;55988.77684;15771.48644
5068;0;0;52771.44424;14865.19556
5069;0;0;52130.37425;14684.61246
5070;0;0;47729.75824;13445.00232
5071;0;0;43383.06401;12220.58141
5072;0;0;43520.8641;12259.39834
5073;3788.780995;545.5844633;43664.6555;12299.90296
5074;23545.91486;3390.611739;36630.85946;10318.55196
5075;48067.61326;6921.73631;26343.78296;7420.783933
5076;73939.86389;10647.3404;25663.76946;7229.230834
5077;91302.50566;13147.56081;29453.27201;8296.696342
5078;99605.82317;14343.23854;35624.31965;10035.01962
5079;92519.75212;13322.84431;42280.66326;11910.04599
5080;77182.66533;11114.30381;44012.15139;12397.78912
5081;54296.53651;7818.701258;45315.26096;12764.86224
5082;26204.10268;3773.390786;40621.07084;11442.55517
5083;2893.272479;416.6312369;39003.41758;10986.87819
5084;0;0;45599.84811;12845.02764
5085;0;0;50297.03388;14168.17856
5086;0;0;54613.77157;15384.16101
5087;0;0;59652.46192;16803.5104
5088;0;0;66599.38399;18760.38986
5089;0;0;61321.04131;17273.53276
5090;0;0;57645.37361;16238.13341
5091;0;0;55988.77684;15771.48644
5092;0;0;52771.44424;14865.19556
5093;0;0;52130.37425;14684.61246
5094;0;0;47729.75824;13445.00232
5095;0;0;43383.06401;12220.58141
5096;0;0;43520.8641;12259.39834
5097;3788.780995;545.5844633;43664.6555;12299.90296
5098;23545.91486;3390.611739;36630.85946;10318.55196
5099;48067.61326;6921.73631;26343.78296;7420.783933
5100;73939.86389;10647.3404;25663.76946;7229.230834
5101;91302.50566;13147.56081;29453.27201;8296.696342
5102;99605.82317;14343.23854;35624.31965;10035.01962
5103;92519.75212;13322.84431;42280.66326;11910.04599
5104;77182.66533;11114.30381;44012.15139;12397.78912
5105;54296.53651;7818.701258;45315.26096;12764.86224
5106;26204.10268;3773.390786;40621.07084;11442.55517
5107;2893.272479;416.6312369;39003.41758;10986.87819
5108;0;0;45599.84811;12845.02764
5109;0;0;50297.03388;14168.17856
5110;0;0;54613.77157;15384.16101
5111;0;0;59652.46192;16803.5104
5112;0;0;66599.38399;18760.38986
5113;0;0;61321.04131;17273.53276
5114;0;0;57645.37361;16238.13341
5115;0;0;55988.77684;15771.48644
5116;0;0;52771.44424;14865.19556
5117;0;0;52130.37425;14684.61246
5118;0;0;47729.75824;13445.00232
5119;0;0;43383.06401;12220.58141
5120;0;0;43520.8641;12259.39834
5121;3788.780995;545.5844633;43664.6555;12299.90296
5122;23545.91486;3390.611739;36630.85946;10318.55196
5123;48067.61326;6921.73631;26343.78296;7420.783933
5124;73939.86389;10647.3404;25663.76946;7229.230834
5125;91302.50566;13147.56081;29453.27201;8296.696342
5126;99605.82317;14343.23854;35624.31965;10035.01962
5127;92519.75212;13322.84431;42280.66326;11910.04599
5128;77182.66533;11114.30381;44012.15139;12397.78912
5129;54296.53651;7818.701258;45315.26096;12764.86224
5130;26204.10268;3773.390786;40621.07084;11442.55517
5131;2893.272479;416.6312369;39003.41758;10986.87819
5132;0;0;45599.84811;12845.02764
5133;0;0;50297.03388;14168.17856
5134;0;0;54613.77157;15384.16101
5135;0;0;59652.46192;16803.5104
5136;0;0;66599.38399;18760.38986
5137;0;0;61321.04131;17273.53276
5138;0;0;57645.37361;16238.13341
5139;0;0;55988.77684;15771.48644
5140;0;0;52771.44424;14865.19556
5141;0;0;52130.37425;14684.61246
5142;0;0;47729.75824;13445.00232
5143;0;0;43383.06401;12220.58141
5144;0;0;43520.8641;12259.39834
5145;3788.780995;545.5844633;43664.6555;12299.90296
5146;23545.91486;3390.611739;36630.85946;10318.55196
5147;48067.61326;6921.73631;26343.78296;7420.783933
5148;73939.86389;10647.3404;25663.76946;7229.230834
5149;91302.50566;13147.56081;29453.27201;8296.696342
5150;99605.82317;14343.23854;35624.31965;10035.01962
5151;92519.75212;13322.84431;42280.66326;11910.04599
5152;77182.66533;11114.30381;44012.15139;12397.78912
5153;54296.53651;7818.701258;45315.26096;12764.86224
5154;26204.10268;3773.390786;40621.07084;11442.55517
5155;2893.272479;416.6312369;39003.41758;10986.87819
5156;0;0;45599.84811;12845.02764
5157;0;0;50297.03388;14168.17856
5158;0;0;54613.77157;15384.16101
5159;0;0;59652.46192;16803.5104
5160;0;0;66599.38399;18760.38986
5161;0;0;61321.04131;17273.53276
5162;0;0;57645.37361;16238.13341
5163;0;0;55988.77684;15771.48644
5164;0;0;52771.44424;14865.19556
5165;0;0;52130.37425;14684.61246
5166;0;0;47729.75824;13445.00232
5167;0;0;43383.06401;12220.58141
5168;0;0;43520.8641;12259.39834
5169;3788.780995;545.5844633;43664.6555;12299.90296
5170;23545.91486;3390.611739;36630.85946;10318.55196
5171;48067.61326;6921.73631;26343.78296;7420.783933
5172;73939.86389;10647.3404;25663.76946;7229.230834
5173;91302.50566;13147.56081;29453.27201;8296.696342
5174;99605.82317;14343.23854;35624.31965;10035.01962
5175;92519.75212;13322.84431;42280.66326;11910.04599
5176;77182.66533;11114.30381;44012.15139;12397.78912
5177;54296.53651;7818.701258;45315.26096;12764.86224
5178;26204.10268;3773.390786;40621.07084;11442.55517
5179;2893.272479;416.6312369;39003.41758;10986.87819
5180;0;0;45599.84811;12845.02764
5181;0;0;50297.03388;14168.17856
5182;0;0;54613.77157;15384.16101
5183;0;0;59652.46192;16803.5104
5184;0;0;66599.38399;18760.38986
5185;0;0;61321.04131;17273.53276
5186;0;0;57645.37361;16238.13341
5187;0;0;55988.77684;15771.48644
5188;0;0;52771.44424;14865.19556
5189;0;0;52130.37425;14684.61246
5190;0;0;47729.75824;13445.00232
5191;0;0;43383.06401;12220.58141
5192;0;0;43520.8641;12259.39834
5193;3788.780995;545.5844633;43664.6555;12299.90296
5194;23545.91486;3390.611739;36630.85946;10318.55196
5195;48067.61326;6921.73631;26343.78296;7420.783933
5196;73939.86389;10647.3404;25663.76946;7229.230834
5197;91302.50566;13147.56081;29453.27201;8296.696342
5198;99605.82317;14343.23854;35624.31965;10035.01962
5199;92519.75212;13322.84431;42280.66326;11910.04599
5200;77182.66533;11114.30381;44012.15139;12397.78912
5201;54296.53651;7818.701258;45315.26096;12764.86224
5202;26204.10268;3773.390786;40621.07084;11442.55517
5203;2893.272479;416.6312369;39003.41758;10986.87819
5204;0;0;45599.84811;12845.02764
5205;0;0;50297.03388;14168.17856
5206;0;0;54613.77157;15384.16101
5207;0;0;59652.46192;16803.5104
5208;0;0;66599.38399;18760.38986
5209;0;0;61321.04131;17273.53276
5210;0;0;57645.37361;16238.13341
5211;0;0;55988.77684;15771.48644
5212;0;0;52771.44424;14865.19556
5213;0;0;52130.37425;14684.61246
5214;0;0;47729.75824;13445.00232
5215;0;0;43383.06401;12220.58141
5216;0;0;43520.8641;12259.39834
5217;3788.780995;545.5844633;43664.6555;12299.90296
5218;23545.91486;3390.611739;36630.85946;10318.55196
5219;48067.61326;6921.73631;26343.78296;7420.783933
5220;73939.86389;10647.3404;25663.76946;7229.230834
5221;91302.50566;13147.56081;29453.27201;8296.696342
5222;99605.82317;14343.23854;35624.31965;10035.01962
5223;92519.75212;13322.84431;42280.66326;11910.04599
5224;77182.66533;11114.30381;44012.15139;12397.78912
5225;54296.53651;7818.701258;45315.26096;12764.86224
5226;26204.10268;3773.390786;40621.07084;11442.55517
5227;2893.272479;416.6312369;39003.41758;10986.87819
5228;0;0;45599.84811;12845.02764
5229;0;0;50297.03388;14168.17856
5230;0;0;54613.77157;15384.16101
5231;0;0;59652.46192;16803.5104
5232;0;0;66599.38399;18760.38986
5233;0;0;61321.04131;17273.53276
5234;0;0;57645.37361;16238.13341
5235;0;0;55988.77684;15771.48644
5236;0;0;52771.44424;14865.19556
5237;0;0;52130.37425;14684.61246
5238;0;0;47729.75824;13445.00232
5239;0;0;43383.06401;12220.58141
5240;0;0;43520.8641;12259.39834
5241;3788.780995;545.5844633;43664.6555;12299.90296
5242;23545.91486;3390.611739;36630.85946;10318.55196
5243;48067.61326;6921.73631;26343.78296;7420.783933
5244;73939.86389;10647.3404;25663.76946;7229.230834
5245;91302.50566;13147.56081;29453.27201;8296.696342
5246;99605.82317;14343.23854;35624.31965;10035.01962
5247;92519.75212;13322.84431;42280.66326;11910.04599
5248;77182.66533;11114.30381;44012.15139;12397.78912
5249;54296.53651;7818.701258;45315.26096;12764.86224
5250;26204.10268;3773.390786;40621.07084;11442.55517
5251;2893.272479;416.6312369;39003.41758;10986.87819
5252;0;0;45599.84811;12845.02764
5253;0;0;50297.03388;14168.17856
5254;0;0;54613.77157;15384.16101
5255;0;0;59652.46192;16803.5104
5256;0;0;66599.38399;18760.38986
5257;0;0;61321.04131;17273.53276
5258;0;0;57645.37361;16238.13341
5259;0;0;55988.77684;15771.48644
5260;0;0;52771.44424;14865.19556
5261;0;0;52130.37425;14684.61246
5262;0;0;47729.75824;13445.00232
5263;0;0;43383.06401;12220.58141
5264;0;0;43520.8641;12259.39834
5265;3788.780995;545.5844633;43664.6555;12299.90296
5266;23545.91486;3390.611739;36630.85946;10318.55196
5267;48067.61326;6921.73631;26343.78296;7420.783933
5268;73939.86389;10647.3404;25663.76946;7229.230834
5269;91302.50566;13147.56081;29453.27201;8296.696342
5270;99605.82317;14343.23854;35624.31965;10035.01962
5271;92519.75212;13322.84431;42280.66326;11910.04599
5272;77182.66533;11114.30381;44012.15139;12397.78912
5273;54296.53651;7818.701258;45315.26096;12764.86224
5274;26204.10268;3773.390786;40621.07084;11442.55517
5275;2893.272479;416.6312369;39003.41758;10986.87819
5276;0;0;45599.84811;12845.02764
5277;0;0;50297.03388;14168.17856
5278;0;0;54613.77157;15384.16101
5279;0;0;59652.46192;16803.5104
5280;0;0;66599.38399;18760.38986
5281;0;0;61321.04131;17273.53276
5282;0;0;57645.37361;16238.13341
5283;0;0;55988.77684;15771.48644
5284;0;0;52771.44424;14865.19556
5285;0;0;52130.37425;14684.61246
5286;0;0;47729.75824;13445.00232
5287;0;0;43383.06401;12220.58141
5288;0;0;43520.8641;12259.39834
5289;3788.780995;545.5844633;43664.6555;12299.90296
5290;23545.91486;3390.611739;36630.85946;10318.55196
5291;48067.61326;6921.73631;26343.78296;7420.783933
5292;73939.86389;10647.3404;25663.76946;7229.230834
5293;91302.50566;13147.56081;29453.27201;8296.696342
5294;99605.82317;14343.23854;35624.31965;10035.01962
5295;92519.75212;13322.84431;42280.66326;11910.04599
5296;77182.66533;11114.30381;44012.15139;12397.78912
